"NEXUS","Customer Flying History","09/07/2018",
"     ","",
"Customer Name","Route","Departure","Departure","A/C","Rotation",
"","","Date","Time","","",
 
"RESIDENCE LTD","4770","18/07/2017","08:30","319","DHA-NCE-DHA-JED-NCE-JED-RUH-DHA",
"RESIDENCE LTD","4773","19/07/2017","07:00","ADH","NCE-FRA-CPH",
"RESIDENCE LTD","4789","23/07/2017","17:00","ADH","DHA-DHA",
"RESIDENCE LTD","4792","24/07/2017","17:00","ADH","DHA-DHA",
"RESIDENCE LTD","4794","24/07/2017","07:30","ADH","DHA-DHA",
"RESIDENCE LTD","4795","25/07/2017","14:30","ADH","DHA-BAH",
"RESIDENCE LTD","4803","26/07/2017","13:30","319","DHA-JED-RUH-DHA",
"RESIDENCE LTD","4805","31/07/2017","09:00","ADH","MXP-RUH-JED",
"RESIDENCE LTD","4806","30/07/2017","05:00","ADH","DHA-BAH",
"RESIDENCE LTD","4810","27/07/2017","11:00","ADH","JED-JED",
"RESIDENCE LTD","4812","27/07/2017","13:00","ADH","JED-JED",
"RESIDENCE LTD","4821","30/07/2017","05:00","ADH","DHA-DHA",
"RESIDENCE LTD","4822","30/07/2017","14:00","ADH","DHA-RUH",
"RESIDENCE LTD","4826","31/07/2017","07:00","ADH","DHA-DHA",
"RESIDENCE LTD","4828","01/08/2017","09:00","ADH","JED-JED-JED",
"RESIDENCE LTD","4838","01/08/2017","14:00","ADH","DHA-DHA",
"RESIDENCE LTD","4840","02/08/2017","13:30","319","DHA-RUH-AQI-DHA",
"RESIDENCE LTD","4844","02/08/2017","17:05","ADH","JED-DXB-MXP",
"RESIDENCE LTD","4846","03/08/2017","06:00","ADH","RUH-RUH",
"RESIDENCE LTD","4854","03/08/2017","10:20","ADH","RUH-RUH",
"RESIDENCE LTD","4858","06/08/2017","11:00","ADH","DHA-DHA",
"RESIDENCE LTD","4859","08/08/2017","22:25","ADH","DMM-IST-OTP",
"RESIDENCE LTD","4861","08/08/2017","08:30","ADH","WAW-FRA-DMM",
"RESIDENCE LTD","4864","07/08/2017","09:00","ADH","DHA-DHA",
"RESIDENCE LTD","4866","08/08/2017","11:00","ADH","DHA-DHA",
"RESIDENCE LTD","4869","09/08/2017","13:30","ADH","DHA-JED-DHA",
"RESIDENCE LTD","4879","10/08/2017","05:00","ADH","DHA-DHA",
"RESIDENCE LTD","4882","10/08/2017","09:20","ADH","MXP-DXB-DMM",
"RESIDENCE LTD","4883","13/08/2017","05:00","ADH","DMM-JED",
"RESIDENCE LTD","4887","12/08/2017","04:00","ADH","CPH-AMS-DMM",
"RESIDENCE LTD","4890","11/08/2017","22:00","ADH","DHA-DHA",
"RESIDENCE LTD","4891","12/08/2017","11:50","319","DHA-JED-DHA",
"RESIDENCE LTD","4895","13/08/2017","11:00","ADH","DHA-DHA",
"RESIDENCE LTD","4897","15/08/2017","04:20","ADH","TLS-AMS-DMM",
"RESIDENCE LTD","4899","14/08/2017","14:30","ADH","BAH-BAH",
"RESIDENCE LTD","4901","14/08/2017","11:00","ADH","DHA-DHA",
"RESIDENCE LTD","4911","15/08/2017","11:00","ADH","DHA-DHA",
"RESIDENCE LTD","4915","16/08/2017","01:20","ADH","DMM-DXB-BLQ",
"RESIDENCE LTD","4916","16/08/2017","13:00","319","DHA-RUH-DHA",
"RESIDENCE LTD","4922","17/08/2017","12:55","ADH","MAD-RUH",
"RESIDENCE LTD","4923","17/08/2017","22:20","ADH","RUH-IST-PRG-OSR",
"RESIDENCE LTD","4924","17/08/2017","05:30","ADH","RUH-RUH-RUH",
"RESIDENCE LTD","4925","17/08/2017","14:00","ADH","JED-DXB",
"RESIDENCE LTD","4934","18/08/2017","05:30","ADH","RUH-RUH",
"RESIDENCE LTD","4936","20/08/2017","05:15","ADH","DHA-DHA",
"RESIDENCE LTD","4938","20/08/2017","13:00","ADH","DHA-DHA",
"RESIDENCE LTD","4940","21/08/2017","05:45","ADH","DHA-DHA-DHA-DHA",
"RESIDENCE LTD","4944","26/08/2017","00:05","ADH","DXB-JNB",
"RESIDENCE LTD","4947","22/08/2017","05:15","ADH","DHA-DHA-DHA",
"RESIDENCE LTD","4956","23/08/2017","05:00","ADH","DHA-DHA",
"RESIDENCE LTD","4957","23/08/2017","13:00","319","DHA-JED-DHA-JED-RUH-DHA-RUH-DHA",
"RESIDENCE LTD","4962","24/08/2017","06:00","ADH","DHA-DHA",
"RESIDENCE LTD","4968","25/08/2017","05:45","ADH","DHA-DHA",
"RESIDENCE LTD","4977","25/08/2017","19:20","ADH","DHA-DHA",
"RESIDENCE LTD","4983","27/08/2017","04:30","ADH","DHA-DHA",
"RESIDENCE LTD","4987","27/08/2017","11:15","ADH","DHA-DHA",
"RESIDENCE LTD","4994","29/08/2017","09:00","ADH","DHA-DHA-DHA",
"RESIDENCE LTD","4997","30/08/2017","05:15","ADH","DHA-DHA",
"RESIDENCE LTD","4998","31/08/2017","08:50","ADH","DHA-DXB-DHA",
"RESIDENCE LTD","4999","02/09/2017","08:00","ADH","DHA-NCE",
"RESIDENCE LTD","5002","04/09/2017","16:30","ADH","AGP-BCN-NCE",
"RESIDENCE LTD","5004","06/09/2017","03:25","ADH","OSR-PRG-CDG-NCE",
"RESIDENCE LTD","5007","31/08/2017","12:00","ERJ","DXB-DHA",
"RESIDENCE LTD","5008","31/08/2017","09:00","ERJ","DMM-DXB",
"RESIDENCE LTD","5009","31/08/2017","13:55","ERJ","DHA-DMM",
"RESIDENCE LTD","5012","31/08/2017","14:00","ADH","DHA-BAH-DHA",
"RESIDENCE LTD","5013","07/09/2017","01:10","ADH","RUH-AUH-MAN",
"RESIDENCE LTD","5017","01/09/2017","06:45","ADH","DHA-DHA",
"RESIDENCE LTD","5019","01/09/2017","11:00","ADH","DHA-DHA",
"RESIDENCE LTD","5024","02/09/2017","14:00","ADH","DHA-DHA-DHA",
"RESIDENCE LTD","5025","03/09/2017","08:00","ADH","DHA-DHA",
"RESIDENCE LTD","5026","03/09/2017","16:00","319","DHA-DHA",
"RESIDENCE LTD","5028","04/09/2017","08:00","319","DHA-NCE",
"RESIDENCE LTD","5037","07/09/2017","05:30","ADH","NCE-LHR-MAN",
"RESIDENCE LTD","5042","08/09/2017","17:45","ADH","TLS-NCE",
"RESIDENCE LTD","5043","10/09/2017","15:40","ADH","NCE-TLS",
"RESIDENCE LTD","5045","07/09/2017","17:00","319","NCE-NCE",
"RESIDENCE LTD","5046","09/09/2017","12:00","319","NCE-DHA",
"RESIDENCE LTD","5059","10/09/2017","11:00","ADH","DHA-DHA",
"RESIDENCE LTD","5062","13/09/2017","09:00","ADH","JNB-JED-DMM",
"RESIDENCE LTD","5063","15/09/2017","20:30","ADH","DHA-DMM-FRA-CPH",
"RESIDENCE LTD","5067","11/09/2017","11:00","ADH","DHA-DHA",
"RESIDENCE LTD","5069","15/09/2017","13:20","ADH","BLQ-DXB-DMM",
"RESIDENCE LTD","5072","14/09/2017","20:30","ADH","DHA-DMM-IST-MXP",
"RESIDENCE LTD","5075","12/09/2017","11:00","ADH","DHA-DHA",
"RESIDENCE LTD","5076","24/09/2017","18:58","ADH","ATL-YYZ",
"RESIDENCE LTD","5080","13/09/2017","12:45","319","DHA-RUH-DHA-RUH-DHA",
"RESIDENCE LTD","5087","14/09/2017","11:00","ADH","DHA-DHA",
"RESIDENCE LTD","5098","15/09/2017","11:00","ADH","DHA-DHA",
"RESIDENCE LTD","5106","17/09/2017","11:00","ADH","DHA-DHA",
"RESIDENCE LTD","5120","18/09/2017","11:00","319","DHA-FAB-RUH-DHA",
"RESIDENCE LTD","5122","21/09/2017","06:00","319","DHA-LBG-RUH",
"RESIDENCE LTD","5141","21/09/2017","09:00","CR2","DMM-IST-DMM",
"RESIDENCE LTD","5142","24/09/2017","12:40","ADH","DHA-RUH-DHA",
"RESIDENCE LTD","5162","24/09/2017","07:40","ADH","DMM-KWI",
"RESIDENCE LTD","5165","25/09/2017","11:00","ADH","DHA-DHA",
"RESIDENCE LTD","5166","26/09/2017","19:00","ERJ","DHA-RUH-DHA",
"RESIDENCE LTD","5169","26/09/2017","11:00","ADH","DHA-DHA",
"RESIDENCE LTD","5175","27/09/2017","14:00","ADH","DHA-DXB-DHA",
"RESIDENCE LTD","5176","27/09/2017","14:00","ERJ","DHA-DXB-DHA",
"RESIDENCE LTD","5177","27/09/2017","11:00","ADH","DHA-DHA",
"RESIDENCE LTD","5181","02/10/2017","04:20","ADH","TLS-AMS-DMM",
"RESIDENCE LTD","5182","03/10/2017","21:40","ADH","DMM-FRA-TLS",
"RESIDENCE LTD","5183","05/10/2017","09:00","ADH","MAN-DXB-DMM",
"RESIDENCE LTD","5184","05/10/2017","19:40","ADH","DMM-AUH-MAD",
"RESIDENCE LTD","5187","28/09/2017","13:00","319","DHA-RUH-KWI-DHA-KWI-RUH-DHA",
"RESIDENCE LTD","5190","04/10/2017","22:25","ADH","DMM-IST-AGP",
"RESIDENCE LTD","5192","02/09/2017","08:00","ADH","DHA-NCE",
"RESIDENCE LTD","5201","29/09/2017","11:00","ADH","DHA-DHA",
"RESIDENCE LTD","5208","01/10/2017","11:00","ADH","DHA-DHA",
"RESIDENCE LTD","5212","02/10/2017","11:00","ADH","DHA-DHA",
"RESIDENCE LTD","5220","03/10/2017","06:30","ADH","DHA-DHA",
"RESIDENCE LTD","5225","04/10/2017","12:45","319","DHA-RUH-DHA-RUH-RAK-LBG-RAK-FAB-RUH-DHA-RUH-DHA",
"RESIDENCE LTD","5229","06/10/2017","08:00","ADH","CPH-FRA-DMM-DHA",
"RESIDENCE LTD","5231","05/10/2017","05:40","ADH","DHA-DHA-DHA",
"RESIDENCE LTD","5233","06/10/2017","09:15","ADH","DHA-DHA-DHA",
"RESIDENCE LTD","5234","06/10/2017","12:30","ADH","DHA-DHA",
"RESIDENCE LTD","5236","08/10/2017","08:00","ADH","RAK-RAK",
"RESIDENCE LTD","5239","10/10/2017","22:40","ADH","RAK-BCN-PRG-OSR",
"RESIDENCE LTD","5248","09/10/2017","08:00","ADH","RAK-RAK",
"RESIDENCE LTD","5256","10/10/2017","08:00","ADH","RAK-RAK",
"RESIDENCE LTD","5265","11/10/2017","08:30","ADH","RAK-RAK",
"RESIDENCE LTD","5269","12/10/2017","17:00","ADH","LBG-CDG-CPH",
"RESIDENCE LTD","5279","13/10/2017","13:30","ADH","PUF-PUF-PUF",
"RESIDENCE LTD","5284","14/10/2017","15:30","ADH","MXP-CDG-LBG",
"RESIDENCE LTD","5292","16/10/2017","08:05","ADH","RAK-MXP",
"RESIDENCE LTD","5301","20/10/2017","07:15","ADH","LHR-BLQ",
"RESIDENCE LTD","5306","19/10/2017","16:40","ADH","MXP-LGW-FAB",
"RESIDENCE LTD","5315","18/10/2017","06:00","ADH","RAK-RAK",
"RESIDENCE LTD","5321","23/10/2017","11:45","ADH","CPH-LHR",
"RESIDENCE LTD","5322","23/10/2017","21:15","ADH","LHR-DXB-JNB",
"RESIDENCE LTD","5326","20/10/2017","08:30","ADH","FAB-FAB",
"RESIDENCE LTD","5332","21/10/2017","08:30","ADH","FAB-FAB-FAB-FAB-FAB-FAB",
"RESIDENCE LTD","5350","26/10/2017","12:35","ADH","TLS-FCO-AUH-DMM",
"RESIDENCE LTD","5353","24/10/2017","11:00","ADH","FAB-FAB",
"RESIDENCE LTD","5358","25/10/2017","22:20","ADH","RUH-IST-OTP",
"RESIDENCE LTD","5375","04/11/2017","12:00","ADH","AGP-IST-DMM-DHA",
"RESIDENCE LTD","5376","01/11/2017","08:45","ADH","MAD-AUH-DMM",
"RESIDENCE LTD","5378","27/10/2017","05:30","ADH","DHA-DHA",
"RESIDENCE LTD","5383","28/10/2017","19:00","ADH","DHA-DHA",
"RESIDENCE LTD","5384","29/10/2017","06:00","ADH","DHA-DHA",
"RESIDENCE LTD","5390","07/11/2017","10:00","ADH","DMM-ALC",
"RESIDENCE LTD","5391","09/11/2017","01:15","ADH","DMM-AUH-MAN",
"RESIDENCE LTD","5396","30/10/2017","06:00","ADH","DHA-DHA",
"RESIDENCE LTD","5404","31/10/2017","06:00","ADH","DHA-DHA",
"RESIDENCE LTD","5407","12/11/2017","14:15","ADH","PRG-IST-DMM",
"RESIDENCE LTD","5410","01/11/2017","06:00","ADH","DHA-DHA",
"RESIDENCE LTD","5416","02/11/2017","12:00","319","DHA-RUH-DHA-JED-DHA-RUH-DHA",
"RESIDENCE LTD","5434","06/11/2017","09:00","ADH","DHA-BAH",
"RESIDENCE LTD","5441","13/11/2017","01:15","ADH","DMM-DXB-WAW",
"RESIDENCE LTD","5442","05/11/2017","11:00","ADH","DHA-DHA",
"RESIDENCE LTD","5445","11/11/2017","05:05","ADH","AUH-CDG-VLC",
"RESIDENCE LTD","5447","06/11/2017","10:00","ADH","DHA-DHA",
"RESIDENCE LTD","5454","07/11/2017","12:00","319","DHA-RUH-HOF-DHA-HOF-RUH-DHA",
"RESIDENCE LTD","5470","09/11/2017","06:00","ADH","DHA-DHA",
"RESIDENCE LTD","5471","09/11/2017","06:00","ADH","DHA-BAH",
"RESIDENCE LTD","5481","10/11/2017","07:00","ADH","DHA-DHA",
"RESIDENCE LTD","5485","12/11/2017","07:00","ADH","DHA-DHA",
"RESIDENCE LTD","5492","15/11/2017","06:30","319","DHA-AQI-RUH-DHA-RUH-DHA",
"RESIDENCE LTD","5495","14/11/2017","06:00","ADH","DHA-DHA",
"RESIDENCE LTD","5499","14/01/2018","22:40","ADH","DMM-AMS-WAW",
"RESIDENCE LTD","5510","16/11/2017","10:00","ADH","DHA-DHA",
"RESIDENCE LTD","5521","17/11/2017","07:00","ADH","DHA-DHA",
"RESIDENCE LTD","5522","19/11/2017","06:35","ADH","TLS-LHR-BAH-DHA",
"RESIDENCE LTD","5524","22/11/2017","19:35","ADH","OTP-IST-DMM-DHA",
"RESIDENCE LTD","5528","23/11/2017","05:30","ADH","BLQ-AMS-DMM-DHA",
"RESIDENCE LTD","5529","22/11/2017","20:20","ADH","JNB-DXB-DMM-DHA",
"RESIDENCE LTD","5530","23/11/2017","22:15","ADH","DHA-DMM-DXB-MXP",
"RESIDENCE LTD","5531","23/11/2017","22:15","ADH","DHA-DMM-DXB-AMS-CPH",
"RESIDENCE LTD","5535","20/11/2017","10:00","ADH","DHA-DHA",
"RESIDENCE LTD","5538","21/11/2017","08:00","ADH","DHA-DHA",
"RESIDENCE LTD","5540","26/11/2017","07:00","319","DHA-BSL",
"RESIDENCE LTD","5543","22/11/2017","12:00","319","DHA-RUH-DHA-RUH-DHA",
"RESIDENCE LTD","5549","20/12/2017","12:00","ADH","DHA-RUH-DHA",
"RESIDENCE LTD","5550","13/12/2017","12:00","ADH","DHA-RUH-DHA",
"RESIDENCE LTD","5551","29/11/2017","12:00","ADH","DHA-RUH",
"RESIDENCE LTD","5552","16/12/2017","15:30","ADH","RUH-DHA",
"RESIDENCE LTD","5553","02/12/2017","12:20","ADH","DMM-RUH",
"RESIDENCE LTD","5556","29/11/2017","09:30","ADH","DMM-DHA",
"RESIDENCE LTD","5564","27/11/2017","05:00","ADH","BSL-AMS-JNB",
"RESIDENCE LTD","5565","27/11/2017","10:00","ADH","BSL-BLQ",
"RESIDENCE LTD","5567","24/11/2017","08:30","ADH","DHA-DHA",
"RESIDENCE LTD","5569","27/11/2017","06:00","ADH","BSL-AMS-JNB",
"RESIDENCE LTD","5582","27/11/2017","06:40","ADH","BSL-CDG-AGP",
"RESIDENCE LTD","5583","27/11/2017","09:15","ADH","BSL-MAD",
"RESIDENCE LTD","5584","27/11/2017","10:20","ADH","BSL-AMS-PRG-OSR",
"RESIDENCE LTD","5585","06/12/2017","09:30","CR2","DMM-DHA",
"RESIDENCE LTD","5587","16/12/2017","13:20","ADH","DMM-RUH",
"RESIDENCE LTD","5589","27/11/2017","05:00","ADH","BSL-AMS-JNB",
"RESIDENCE LTD","5599","28/11/2017","07:35","CR2","DMM-DHA-JED-RUH",
"RESIDENCE LTD","5634","10/12/2017","05:50","ADH","JED-MAD-BSL",
"RESIDENCE LTD","5650","14/12/2017","19:10","ADH","TLS-BSL",
"RESIDENCE LTD","5651","16/12/2017","14:35","ADH","BSL-CDG-TLS",
"RESIDENCE LTD","5692","14/12/2017","12:00","CR2","DHA-RUH-DMM",
"RESIDENCE LTD","5694","16/12/2017","09:00","319","BSL-BSL",
"RESIDENCE LTD","5699","14/12/2017","17:40","ADH","JNB-FRA-BSL",
"RESIDENCE LTD","5700","15/12/2017","14:10","ADH","WAW-VIE-BSL",
"RESIDENCE LTD","5701","15/12/2017","13:25","ADH","ALC-MAD-BSL",
"RESIDENCE LTD","5704","15/12/2017","09:45","ADH","BLQ-FRA-BSL",
"RESIDENCE LTD","5706","15/12/2017","17:25","ADH","MAN-BSL",
"RESIDENCE LTD","5712","16/12/2017","17:10","ERJ","DHA-RUH",
"RESIDENCE LTD","5713","16/12/2017","23:00","ADH","DMM-JED",
"RESIDENCE LTD","5717","17/12/2017","06:00","ADH","DHA-DHA",
"RESIDENCE LTD","5725","18/12/2017","06:00","ADH","DHA-DHA",
"RESIDENCE LTD","5731","19/12/2017","07:00","ADH","DHA-DHA",
"RESIDENCE LTD","5745","20/12/2017","00:45","ADH","DHA-DMM-DXB-WAW-DXB-DMM-DHA",
"RESIDENCE LTD","5747","20/12/2017","07:00","ADH","DHA-DHA",
"RESIDENCE LTD","5752","21/12/2017","12:00","319","DHA-RUH-DHA-RUH-DHA",
"RESIDENCE LTD","5761","21/12/2017","16:00","ADH","DHA-DHA",
"RESIDENCE LTD","5763","22/12/2017","11:00","ADH","DHA-DHA",
"RESIDENCE LTD","5765","22/12/2017","10:00","ADH","DHA-DHA",
"RESIDENCE LTD","5766","22/12/2017","18:30","ADH","DHA-DHA",
"RESIDENCE LTD","5771","24/12/2017","07:00","ADH","DHA-DHA",
"RESIDENCE LTD","5775","26/12/2017","12:40","ADH","CPH-SAW-DMM",
"RESIDENCE LTD","5778","27/12/2017","09:00","ADH","MXP-AUH-DMM-DHA",
"RESIDENCE LTD","5779","26/12/2017","07:00","ADH","DHA-DHA",
"RESIDENCE LTD","5785","27/12/2017","12:00","319","DHA-RUH-DHA-RUH-DHA",
"RESIDENCE LTD","5788","28/12/2017","07:00","ADH","DHA-DHA",
"RESIDENCE LTD","5796","29/12/2017","03:50","ADH","JED-IST-GVA",
"RESIDENCE LTD","5797","29/12/2017","07:00","ADH","DHA-DHA",
"RESIDENCE LTD","5803","31/12/2017","07:00","ADH","DHA-DHA",
"RESIDENCE LTD","5808","31/12/2017","19:30","ADH","DHA-DMM-DXB-BLQ",
"RESIDENCE LTD","5812","02/01/2018","07:00","ADH","DHA-DHA",
"RESIDENCE LTD","5820","03/01/2018","12:00","ADH","DHA-DHA",
"RESIDENCE LTD","5822","03/01/2018","12:00","319","DHA-RUH-DHA-RUH-DHA",
"RESIDENCE LTD","5823","07/01/2018","11:00","319","DHA-RUH-STN-DHA",
"RESIDENCE LTD","5826","04/01/2018","10:00","ADH","DHA-DHA",
"RESIDENCE LTD","5827","04/01/2018","12:00","ADH","DHA-DHA",
"RESIDENCE LTD","5830","07/01/2018","15:55","ADH","TLS-LHR-STN",
"RESIDENCE LTD","5831","08/01/2018","13:00","ADH","STN-LHR-TLS",
"RESIDENCE LTD","5834","05/01/2018","12:00","ADH","DHA-DHA",
"RESIDENCE LTD","5841","07/01/2018","13:00","ADH","BCN-LHR-STN",
"RESIDENCE LTD","5844","07/01/2018","18:00","ADH","STN-STN",
"RESIDENCE LTD","5869","09/01/2018","13:30","319","DHA-RUH-DHA-HOF-RUH-HOF-DHA",
"RESIDENCE LTD","5876","10/01/2018","12:45","ADH","LHR-BAH",
"RESIDENCE LTD","5879","28/01/2018","13:30","ADH","BLQ-DXB",
"RESIDENCE LTD","5880","11/01/2018","06:15","ADH","DMM-DXB-JNB",
"RESIDENCE LTD","5890","12/01/2018","05:00","ADH","DHA-DHA",
"RESIDENCE LTD","5891","11/01/2018","12:00","ADH","DHA-DHA",
"RESIDENCE LTD","5894","13/01/2018","15:30","319","DHA-HOF-DHA",
"RESIDENCE LTD","5895","14/01/2018","08:00","319","DHA-RUH-GVA-RUH-DHA",
"RESIDENCE LTD","5904","14/01/2018","13:45","ADH","PRG-FRA-GVA",
"RESIDENCE LTD","5910","15/01/2018","13:40","ADH","RUH-SHJ",
"RESIDENCE LTD","5911","15/01/2018","12:00","ADH","AGP-IST-BAH-DHA",
"RESIDENCE LTD","5921","18/01/2018","20:45","ADH","OTP-DXB-DMM-DHA",
"RESIDENCE LTD","5927","16/01/2018","12:15","319","DHA-RUH-DHA-RUH-DHA",
"RESIDENCE LTD","5940","17/01/2018","11:00","319","DHA-RUH-DXB-DHA",
"RESIDENCE LTD","5949","18/01/2018","05:45","ADH","DHA-DHA",
"RESIDENCE LTD","5958","19/01/2018","07:00","ADH","DHA-DHA",
"RESIDENCE LTD","5970","21/01/2018","06:45","ADH","DHA-DHA",
"RESIDENCE LTD","5976","22/01/2018","06:00","ADH","DHA-DHA",
"RESIDENCE LTD","5977","24/01/2018","12:15","319","DHA-RUH-FAB-RUH-DHA",
"RESIDENCE LTD","5985","30/01/2018","22:40","ADH","DMM-AMS-LIN",
"RESIDENCE LTD","5989","24/01/2018","06:30","ADH","DHA-DHA",
"RESIDENCE LTD","6004","26/01/2018","12:10","ADH","JNB-ADD-RUH",
"RESIDENCE LTD","6005","30/01/2018","05:30","ADH","TLS-AMS-DMM",
"RESIDENCE LTD","6023","28/01/2018","06:45","ADH","DHA-DHA",
"RESIDENCE LTD","6038","30/01/2018","06:45","ADH","DHA-DHA",
"RESIDENCE LTD","6042","31/01/2018","12:15","319","DHA-RUH-DHA-RUH-DHA",
"RESIDENCE LTD","6048","09/02/2018","08:45","ADH","MAN-DXB-DMM",
"RESIDENCE LTD","6049","09/02/2018","23:15","ADH","DMM-IST-BCN",
"RESIDENCE LTD","6050","01/02/2018","10:00","ADH","DHA-DHA",
"RESIDENCE LTD","6070","05/02/2018","10:00","ADH","DHA-DHA",
"RESIDENCE LTD","6081","06/02/2018","06:00","ADH","DHA-DHA",
"RESIDENCE LTD","6084","07/02/2018","12:15","319","DHA-RUH-DHA-RUH-DHA",
"RESIDENCE LTD","6094","08/02/2018","10:00","ADH","DHA-DHA",
"RESIDENCE LTD","6110","11/02/2018","10:00","ADH","DHA-DHA",
"RESIDENCE LTD","6113A","15/02/2018","23:30","ADH","DMM-IST-AGP",
"RESIDENCE LTD","6114","15/02/2018","11:40","ADH","VLC-IST-DMM",
"RESIDENCE LTD","6118","12/02/2018","10:00","ADH","DHA-DHA",
"RESIDENCE LTD","6125","13/02/2018","10:00","ADH","DHA-DHA",
"RESIDENCE LTD","6138","15/02/2018","12:15","319","DHA-RUH-DHA-RUH-DHA",
"RESIDENCE LTD","6148","19/02/2018","05:05","ADH","WAW-AMS-DMM",
"RESIDENCE LTD","6151","20/02/2018","03:25","ADH","DMM-IST-VIE",
"RESIDENCE LTD","6153","16/02/2018","07:00","ADH","DHA-DHA",
"RESIDENCE LTD","6158","18/02/2018","03:15","ADH","DHA-DHA-DHA",
"RESIDENCE LTD","6159","18/02/2018","10:00","ADH","DHA-DHA",
"RESIDENCE LTD","6164","19/02/2018","10:00","CR2","DMM-DXB-RUH-DMM",
"RESIDENCE LTD","6173","20/02/2018","10:00","ADH","DHA-DHA",
"RESIDENCE LTD","6177","21/02/2018","12:30","319","DHA-RUH-DHA-RUH-DHA",
"RESIDENCE LTD","6188","22/02/2018","12:00","ADH","DHA-DHA",
"RESIDENCE LTD","6199","25/02/2018","06:00","ADH","DHA-DHA",
"RESIDENCE LTD","6207","05/03/2018","16:00","ADH","CPH-BSL",
"RESIDENCE LTD","6208","09/03/2018","11:00","ADH","BCN-IST-RUH",
"RESIDENCE LTD","6209","09/03/2018","12:40","ADH","MXP-DXB-RUH",
"RESIDENCE LTD","6210","10/03/2018","01:15","ADH","RUH-AUH-JNB",
"RESIDENCE LTD","6212","26/02/2018","22:40","319","DHA-RUH-MLE-DHA-RUH-DHA-RUH-MLE-RUH-DHA",
"RESIDENCE LTD","6213","28/03/2018","14:00","ADH","MLE-RUH-DHA",
"RESIDENCE LTD","6214","25/02/2018","20:00","ADH","DHA-DHA",
"RESIDENCE LTD","6217","07/03/2018","12:15","ADH","DHA-RUH-DMM",
"RESIDENCE LTD","6229","07/03/2018","09:40","ADH","DMM-DHA",
"RESIDENCE LTD","6237","03/03/2018","15:30","ERJ","RUH-DHA",
"RESIDENCE LTD","6241","01/03/2018","12:00","ADH","DMM-DMM",
"RESIDENCE LTD","6243","01/03/2018","08:00","319","DHA-BSL-DHA",
"RESIDENCE LTD","6308","12/03/2018","04:00","ADH","JED-DXB-JED",
"RESIDENCE LTD","6312","12/03/2018","06:00","ADH","DHA-DHA",
"RESIDENCE LTD","6316","18/03/2018","06:50","ADH","AGP-LIS-RAK",
"RESIDENCE LTD","6322","14/03/2018","12:00","319","DHA-RUH-DXB-DHA-RUH-RAK-FAB-RUH-DHA",
"RESIDENCE LTD","6323","13/03/2018","12:00","ADH","DHA-DHA",
"RESIDENCE LTD","6330","19/03/2018","05:35","ADH","OSR-PRG-CDG-RAK",
"RESIDENCE LTD","6355","19/03/2018","06:40","ADH","RAK-MAD",
"RESIDENCE LTD","6357","16/03/2018","05:30","ADH","DHA-DHA",
"RESIDENCE LTD","6359","19/03/2018","15:35","ADH","TLS-RAK",
"RESIDENCE LTD","6360","21/03/2018","15:05","ADH","RAK-MAD-TLS",
"RESIDENCE LTD","6367","19/03/2018","07:00","ADH","RAK-RAK-RAK",
"RESIDENCE LTD","6380","20/03/2018","11:00","ADH","RAK-RAK",
"RESIDENCE LTD","6388","23/03/2018","15:30","ADH","RAK-FRA-WAW",
"RESIDENCE LTD","6428","25/03/2018","09:30","ADH","FAB-FAB",
"RESIDENCE LTD","6470","29/03/2018","11:00","ADH","DHA-DHA",
"RESIDENCE LTD","6486","30/03/2018","08:00","ADH","DHA-DHA",
"RESIDENCE LTD","6494","01/04/2018","07:00","ADH","DHA-DHA",
"RESIDENCE LTD","6503","02/04/2018","07:00","ADH","DHA-DHA",
"RESIDENCE LTD","6505","07/04/2018","09:00","ADH","JNB-JED-DMM",
"RESIDENCE LTD","6506","03/04/2018","11:00","ADH","DHA-DHA",
"RESIDENCE LTD","6507","04/04/2018","12:30","319","DHA-RUH-DHA-RUH-DHA-RUH-DHA",
"RESIDENCE LTD","6517","08/04/2018","19:50","ADH","DMM-FRA-CPH",
"RESIDENCE LTD","6547","08/04/2018","10:00","ADH","DHA-DHA",
"RESIDENCE LTD","6550","12/04/2018","07:45","ADH","TLS-FRA-DMM",
"RESIDENCE LTD","6553","13/04/2018","22:20","ADH","DMM-IST-BCN",
"RESIDENCE LTD","6555","09/04/2018","10:00","ADH","DHA-DHA",
"RESIDENCE LTD","6564","13/04/2018","22:20","ADH","DMM-IST-MXP",
"RESIDENCE LTD","6571","11/04/2018","04:45","ADH","DHA-DHA",
"RESIDENCE LTD","6579","13/04/2018","09:00","ADH","MAN-DXB-DMM",
"RESIDENCE LTD","6581","12/04/2018","09:10","319","DHA-RUH-DXB-DHA-DXB-RUH-DHA",
"RESIDENCE LTD","6598","13/04/2018","06:30","ADH","DHA-DHA",
"RESIDENCE LTD","6601","14/04/2018","09:00","ADH","DHA-DHA",
"RESIDENCE LTD","6611","18/04/2018","12:55","ADH","WAW-IST-DMM",
"RESIDENCE LTD","6612","18/04/2018","22:20","ADH","DMM-IST-AGP",
"RESIDENCE LTD","6614","18/04/2018","09:45","ADH","MAN-IST-DMM",
"RESIDENCE LTD","6623","19/04/2018","12:30","319","DHA-RUH-DHA-RUH-DHA",
"RESIDENCE LTD","6625","17/04/2018","05:00","ADH","DHA-DHA",
